TKT-Ticket ID,TKT-Created Time,TKT-Title,TKT-Category,TKT-Severity,TKT-Status,TKT-Assigned To User,TKT-Account Name,TKT-Resolution/Change Type,TKT-Root Cause Category,TKT-Solution,TKT-Actual Resolution Date,TKT-Team
3941711,2025-08-06 12:21:43,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations 8CC8471ZS8|LAPTOP-PC1X8ZN0|Laptop-PF4768RT|Laptop-PF4XQH8R|Laptop-PF5B4AM2|Laptop-PF5B8WKC|Laptop-PF5B9169|Laptop-PF5BJNHA|Laptop-PF5BK0VD,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-08 12:04:15,Cloud - Security
3941706,2025-08-06 12:20:38,Failure Notification for Automate Patch Deployment task-Marlin Brands - Auto Patch Deployment Policy - Workstations MB-ODBC01 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-08 12:03:32,Cloud - Security
3941386,2025-08-06 11:10:53,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations DESKTOP-RM9D9HJ|SSG-5CD324D23Q|SSG-5CG3271C01,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,- Patched successfully - Resolved,2025-08-11 09:09:01,Cloud - Security
3941359,2025-08-06 11:03:14,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations ATEWXD189|ATEWXD245|ATEWXD395|ATEWXD402|ATEWXL2RFBFB4|ATEWXL347|ATEWXL425|DESKTOP-OL2RMQ5|KDB-2HLN374|KDB-4LYJVV3|KDB-8FPVHF3|KDB-BF6LPT3|KDB-FFSBCK3|KDB-GCPVHF3|KDB-GDYYKN3|KDB-HQ38KR3,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Managed on: 3949804,2025-08-11 09:08:37,Cloud - Security
3941211,2025-08-06 10:29:40,Please install windows 11 on Isalbi-mel316 PC,Support Tickets,Service Request,Incident Resolved,Lance Letran,Isalbi,Software Install / Uninstall,Software,"Machine already upgraded to Windows 11.
Resolved.",2025-08-07 09:14:24,Cloud - Mario
3938895,2025-08-05 15:03:01,RE: P1 - POTENTIAL ACCOUNT COMPROMISE FW: Pacificoptics July 2025 Incentive Statement Available URGENT ,Support Tickets,Incident,Closed,Lance Letran,Pacific Optics Pty Ltd,Threat Vulnerabilities,Security,"Issue investigated and addressed. No account compromise was identified.

A separate ticket will be created to implement security hardening measures, including updating DMARC and DKIM configurations.",2025-08-11 11:36:52,Cloud - Security
3938682,2025-08-05 14:55:16,Keolis Phishing Emails,Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Phishing & Spam,Security,Implemented IP block for KD Bus by applying a mail flow rule in Exchange Online. Both IP addresses (51.68.182.112 and 23.26.76.127) are now actively rejected with a custom NDR message. This follows the earlier implementation for KD Gold Coast. All requested actions have been completed. Ticket closed with confirmation from the requester.,2025-08-11 08:22:00,Cloud - Security
3938526,2025-08-05 14:16:46,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations DESKTOP-2VDNDUH|DESKTOP-41GJLKU|DESKTOP-4MRN5Q4|DESKTOP-80GONOQ|DESKTOP-83U1SCQ|DESKTOP-851RV3G|DESKTOP-DLT7R7Q|DESKTOP-HU96VIB|DESKTOP-IK1PCRR|DESKTOP-ITPOO70|DESKTOP-LKL8D1C|DESKTOP-N57FPS5|DESKTOP-NU1TKV9|DESKTOP-T14DR0M|DESKTOP-V3AAN1E|LAPTOP-7327LPGJ|MIL-000761|MIL-000873,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-11 09:06:44,Cloud - Security
3936273,2025-08-04 17:14:40,GSA client patched as part of the Manage Engine,Other,Service Request,Closed,Lance Letran,Millennium Services Group Ltd,Other,,Confirmed that the Microsoft Global Secure Access (GSA) Client cannot be incorporated into ManageEngine’s patching schedule due to lack of built-in auto-update support and its distribution being handled via Microsoft channels. Recommended deployment and updates through Intune as per Microsoft’s guidance. No further action required.,2025-08-13 15:25:40,Cloud - Security
3935971,2025-08-04 15:44:04,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations KD-SYD-36,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security, Patched successfully - Resolved,2025-08-07 10:04:54,Cloud - Security
3935963,2025-08-04 15:43:35,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LAPTOP-103,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security, Patched successfully - Resolved,2025-08-07 10:03:34,Cloud - Security
3935145,2025-08-04 12:25:12,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations WHEWS-Okh7f6wZe,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-08 09:28:12,Cloud - Security
3934824,2025-08-04 11:15:39,Junk:80c4eecb-bac9-4de9-e2d1-08ddd2f1b003|Shan.Ngov@wyvernhealth.com.au|(DSU Forms) 8/4/2025 1:14:02 AM,Support Tickets,Incident,Closed,Lance Letran,Wyvern Private Hospital,Phishing & Spam,Security,Confirmed with Bhishana that the email from Shan Ngov containing the winmail.dat file was sent by mistake. No further action required.,2025-08-04 13:52:08,Cloud - Security
3934378,2025-08-04 09:54:23,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations 04997-nb,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-07 10:01:47,Cloud - Security
3933152,2025-08-03 15:50:12,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"P4H-5CG22100GM - Deployment >2 weeks ago, waiting for more recent deployment
P4H-PF2XE33M - 400009 Defender - Will self-resolve",2025-08-04 13:13:07,Cloud - Security
3933000,2025-08-03 12:24:01,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Workstations PO-ALAN-LAPTOP|PO-DT-101|PO-LT-002|PO-LT-113,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-08 09:26:34,Cloud - Security
3932998,2025-08-03 12:23:44,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"PGV-LT-010-HP - Managed on ticket: 3926912
PGV-LT-039-HP - 400009 Defender - Will self-resolve
PGV-LT-041-HP - Managed on ticket: 3926912",2025-08-04 13:07:30,Cloud - Security
3932996,2025-08-03 12:21:25,Failure Notification for Automate Patch Deployment task-NW Computing - Workstation Deployment Policy - Group 1,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"NW-NB-211 - Deployment >2 weeks ago, waiting for more recent deployment
NW-NB-231 - 400009 Defender - Will self-resolve",2025-08-04 13:03:27,Cloud - Security
3932994,2025-08-03 12:21:09,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers MIPS-AZAPP01 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-06 11:57:59,Cloud - Security
3932992,2025-08-03 12:20:53,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations Laptop-PF5BK0VD,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-06 11:54:11,Cloud - Security
3932990,2025-08-03 12:19:06,Failure Notification for Automate Patch Deployment task-List G - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,MAILROOM-PC - 400009 Defender - Will self-resolve,2025-08-04 12:37:32,Cloud - Security
3932988,2025-08-03 12:18:20,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,FPB-MAINTENANCE - 400009 Defender - Will self-resolve,2025-08-04 12:36:51,Cloud - Security
3932979,2025-08-03 12:02:13,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - Workstations FYNA060|FYNA087,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-06 11:53:54,Cloud - Security
3932943,2025-08-03 11:11:03,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations SSG-8CC3232XG9|SSGRedRoom,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-05 11:54:28,Cloud - Security
3932938,2025-08-03 11:02:35,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations KDB-8FPVHF3,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-06 11:52:34,Cloud - Security
3932074,2025-08-02 14:16:20,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations DESKTOP-5UHM2RV|DESKTOP-851RV3G|DESKTOP-D46BEC6|DESKTOP-RJU6968,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-05 11:55:13,Cloud - Security
3932067,2025-08-02 14:13:29,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers ACS1|AHCTECHSQL4-A|ZEN-CL-RDSCB01|ZEN-MGMT01,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-05 10:04:51,Cloud - Security
3930935,2025-08-01 20:15:37,[OrroCyber #314547] SentinelOne - Log Ingestion stopped from a DataSource for last 2 hours [Medium],Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Configuration,Security,"As per Alfred, Microsoft 365 log ingestion to Sentinel has resumed.
Closing the ticket.",2025-08-05 09:14:10,Cloud - Security
3930434,2025-08-01 15:45:03,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations KD-SYD-08,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-05 10:04:07,Cloud - Security
3930429,2025-08-01 15:43:14,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LAPTOP-131|KDR-LAPTOP-179,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-05 11:52:57,Cloud - Security
3930199,2025-08-01 14:31:52,Scam phone call,PHI Support Tickets,Incident,Closed,Lance Letran,Brisbane North Primary Health Network - BNPHN,Airlock,Security,No further action required.,2025-08-07 09:14:57,Cloud - Security
3929831,2025-08-01 12:24:48,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations WHEWS-FAxmRnm5T|WHEWS-IQlEjnj5g|WHEWS-J7oGVNnN0|WHEWS-JoKDdyAc2|WHEWS-KMnek5km6|WHEWS-SiGEyYoyE|WHEWS-URwm10R8Q|WHEWS-ZnrxWyPyt|WHEWS-bZC3BkEzi|WHEWS-ooupNPY6l|WHEWS-zavQVrJab,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-06 11:51:32,Cloud - Security
3929217,2025-08-01 10:04:37,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations ISALBI-MEL309|ISWS335 ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-06 11:50:35,Cloud - Security
3929188,2025-08-01 09:54:30,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations 04977-nb,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-04 11:09:03,Cloud - Security
3928396,2025-07-31 20:24:57,Airblock of unfamiliar file,Support Tickets,Incident,Closed,Lance Letran,The Omnia Collective CorporateCo Pty Ltd,Configuration,Security,"No further action required.
Already resolved.",2025-08-07 09:15:41,Cloud - Security
3927789,2025-07-31 15:50:37,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-01 16:32:08,Cloud - Security
3927787,2025-07-31 15:50:06,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"PHN-ATTACHE - 400009 Defender - Will self-resolve
",2025-08-01 16:27:46,Cloud - Security
3927682,2025-07-31 15:23:16,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Workstations IT0801|IT2116|IT2194|IT2303|IT2321|IT2489,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-05 09:46:56,Cloud - Security
3927516,2025-07-31 14:38:22,[OrroCyber #314256] [Microsoft Sentinel][Medium] 2596: Log ingestion Spike detection for DeviceFileEvents (Orro),Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Configuration,Security,"Reached out to relevant teams regarding high DeviceFileEvents log ingestion from auwmimst1.auwmi and auwmimst2.auwmi between July 17-31. No response or confirmation received.

No further anomalies observed or escalations raised. Closing the ticket for now. Will reopen if more information comes through.",2025-08-05 09:12:18,Cloud - Security
3927179,2025-07-31 13:26:25,Failure Notification for Automate Patch Deployment task-AI Topper - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,- Patched successfully - Resolved,2025-08-01 16:19:12,Cloud - Security
3927011,2025-07-31 12:48:44,"Not junk:56762a07-49ba-443f-f1b6-08ddca56ac2a|tomas@stevens.sydney|(RE: Letter of offer, Wyvern private) 31/07/2025 02:44:40",Support Tickets,Incident,Closed,Lance Letran,Wyvern Private Hospital,Phishing & Spam,Security,Blocked the email via Defenders.,2025-08-01 15:24:46,Cloud - Security
3926912,2025-07-31 12:24:13,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations PGV-LT-010-HP|PGV-LT-041-HP,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-05 09:46:24,Cloud - Security
3926907,2025-07-31 12:21:25,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,NQPHN-HPEM001 - 42015 Unknown - Office 365 - Patch installation failure. Error : 17002 -  patch applied,2025-08-01 16:13:44,Cloud - Security
3926905,2025-07-31 12:21:23,Failure Notification for Automate Patch Deployment task-NW Computing - Workstation Deployment Policy - Group 1,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch not valid on this machine,2025-08-01 16:10:13,Cloud - Security
3926901,2025-07-31 12:21:12,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers MIPS-PROD-WEB02,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-05 09:45:23,Cloud - Security
3926898,2025-07-31 12:20:54,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations 8CC8471ZS8|LAPTOP-PC1X8ZN0|LAPTOP-PF32X398|Laptop-PF4768RT|Laptop-PF4CQM0R|Laptop-PF5B4AM2|Laptop-PF5B7B0V|Laptop-PF5B8WKC|Laptop-PF5B9169|Laptop-PF5BJNHA,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"Patch still in progress.
It will be applied to the machines when online.",2025-08-05 09:44:24,Cloud - Security
3926890,2025-07-31 12:18:38,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch not valid on this machine,2025-08-01 16:01:04,Cloud - Security
3926822,2025-07-31 12:02:16,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch not valid on this machine,2025-08-01 16:00:22,Cloud - Security
3926615,2025-07-31 11:21:44,[OrroCyber #314235] SentinelOne - Suspicious Services Execution detected on Zen-DC02,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Configuration,Security,Confirmed this activity was performed by the Cloud Team. it's expected behavior and no further action is required.,2025-08-01 16:43:12,Cloud - Security
3926563,2025-07-31 11:10:51,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch not valid for this machine,2025-08-01 15:58:58,Cloud - Security
3926516,2025-07-31 11:02:28,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-05 09:42:06,Cloud - Security
